Algorithm,Time Taken,Best Tour,Best Cost,Num Nodes,Edge Percentage,Num Edges,Adjacency List
tsp_brute_force,24.68094253540039,"[0, 9, 1, 5, 2, 3, 4, 6, 8, 7, 0]",166,10,81.0,90,"[(0, 1, 79), (0, 2, 27), (0, 3, 49), (0, 4, 30), (0, 5, 17), (0, 6, 80), (0, 7, 41), (0, 8, 34), (0, 9, 4), (1, 0, 79), (1, 2, 18), (1, 3, 23), (1, 4, 12), (1, 5, 2), (1, 6, 46), (1, 7, 41), (1, 8, 38), (1, 9, 6), (2, 0, 27), (2, 1, 18), (2, 3, 44), (2, 4, 79), (2, 5, 12), (2, 6, 95), (2, 7, 66), (2, 8, 74), (2, 9, 29), (3, 0, 75), (3, 1, 23), (3, 2, 44), (3, 4, 33), (3, 5, 83), (3, 6, 42), (3, 7, 43), (3, 8, 74), (3, 9, 72), (4, 0, 83), (4, 1, 12), (4, 2, 79), (4, 3, 33), (4, 5, 66), (4, 6, 1), (4, 7, 51), (4, 8, 51), (4, 9, 25), (5, 0, 15), (5, 1, 2), (5, 2, 12), (5, 3, 83), (5, 4, 66), (5, 6, 27), (5, 7, 66), (5, 8, 45), (5, 9, 75), (6, 0, 58), (6, 1, 46), (6, 2, 95), (6, 3, 42), (6, 4, 1), (6, 5, 27), (6, 7, 85), (6, 8, 41), (6, 9, 23), (7, 0, 13), (7, 1, 41), (7, 2, 66), (7, 3, 43), (7, 4, 51), (7, 5, 66), (7, 6, 85), (7, 8, 53), (7, 9, 31), (8, 0, 34), (8, 1, 38), (8, 2, 74), (8, 3, 74), (8, 4, 51), (8, 5, 56), (8, 6, 41), (8, 7, 10), (8, 9, 28), (9, 0, 4), (9, 1, 6), (9, 2, 39), (9, 3, 29), (9, 4, 52), (9, 5, 75), (9, 6, 85), (9, 7, 31), (9, 8, 28)]"
tsp_brute_force,3.34849214553833,,inf,10,16.2,18,"[(0, 1, 45), (1, 6, 100), (1, 0, 45), (2, 9, 80), (3, 9, 84), (3, 4, 37), (4, 3, 37), (5, 9, 56), (5, 7, 87), (6, 1, 89), (6, 9, 43), (7, 5, 87), (7, 8, 79), (8, 7, 79), (9, 6, 43), (9, 2, 80), (9, 5, 56), (9, 3, 84)]"
tsp_brute_force,9.242456436157227,"[0, 2, 3, 4, 8, 9, 7, 5, 6, 1, 0]",190,10,61.199999999999996,68,"[(0, 2, 5), (0, 4, 81), (0, 5, 78), (0, 6, 31), (0, 9, 76), (0, 1, 19), (1, 7, 16), (1, 4, 43), (1, 9, 73), (1, 3, 41), (1, 8, 25), (1, 6, 20), (1, 0, 19), (1, 5, 60), (2, 6, 4), (2, 0, 5), (2, 4, 91), (2, 5, 50), (2, 3, 19), (3, 9, 80), (3, 1, 41), (3, 2, 19), (3, 8, 48), (3, 5, 51), (3, 4, 6), (4, 1, 43), (4, 0, 74), (4, 2, 28), (4, 9, 96), (4, 6, 87), (4, 5, 45), (4, 8, 6), (4, 3, 6), (5, 9, 72), (5, 0, 78), (5, 7, 58), (5, 6, 22), (5, 2, 50), (5, 8, 51), (5, 3, 51), (5, 4, 45), (5, 1, 60), (6, 2, 15), (6, 5, 86), (6, 7, 10), (6, 8, 32), (6, 0, 31), (6, 9, 38), (6, 4, 87), (6, 1, 20), (7, 1, 40), (7, 9, 35), (7, 5, 1), (7, 6, 15), (8, 9, 57), (8, 1, 25), (8, 6, 32), (8, 3, 48), (8, 5, 51), (8, 4, 53), (9, 7, 35), (9, 5, 72), (9, 3, 80), (9, 1, 73), (9, 8, 57), (9, 4, 96), (9, 6, 38), (9, 0, 76)]"
tsp_brute_force,24.49742031097412,"[0, 9, 8, 2, 4, 3, 7, 1, 5, 6, 0]",139,10,81.0,90,"[(0, 1, 6), (0, 2, 14), (0, 3, 28), (0, 4, 57), (0, 5, 70), (0, 6, 17), (0, 7, 50), (0, 8, 31), (0, 9, 16), (1, 0, 22), (1, 2, 19), (1, 3, 85), (1, 4, 80), (1, 5, 8), (1, 6, 89), (1, 7, 17), (1, 8, 44), (1, 9, 35), (2, 0, 14), (2, 1, 19), (2, 3, 41), (2, 4, 1), (2, 5, 22), (2, 6, 60), (2, 7, 14), (2, 8, 15), (2, 9, 52), (3, 0, 28), (3, 1, 85), (3, 2, 65), (3, 4, 15), (3, 5, 94), (3, 6, 82), (3, 7, 6), (3, 8, 87), (3, 9, 40), (4, 0, 57), (4, 1, 15), (4, 2, 1), (4, 3, 26), (4, 5, 67), (4, 6, 92), (4, 7, 15), (4, 8, 62), (4, 9, 10), (5, 0, 70), (5, 1, 8), (5, 2, 22), (5, 3, 94), (5, 4, 67), (5, 6, 20), (5, 7, 50), (5, 8, 71), (5, 9, 18), (6, 0, 17), (6, 1, 89), (6, 2, 60), (6, 3, 82), (6, 4, 92), (6, 5, 20), (6, 7, 58), (6, 8, 100), (6, 9, 92), (7, 0, 50), (7, 1, 17), (7, 2, 62), (7, 3, 60), (7, 4, 15), (7, 5, 59), (7, 6, 58), (7, 8, 66), (7, 9, 48), (8, 0, 31), (8, 1, 44), (8, 2, 15), (8, 3, 43), (8, 4, 62), (8, 5, 44), (8, 6, 100), (8, 7, 92), (8, 9, 13), (9, 0, 15), (9, 1, 35), (9, 2, 23), (9, 3, 40), (9, 4, 8), (9, 5, 18), (9, 6, 92), (9, 7, 48), (9, 8, 13)]"
tsp_brute_force,3.288973569869995,,inf,10,16.2,18,"[(0, 9, 6), (0, 2, 44), (1, 5, 29), (2, 0, 44), (3, 9, 100), (4, 7, 72), (4, 5, 99), (5, 4, 36), (5, 8, 39), (5, 1, 35), (6, 9, 89), (7, 4, 72), (8, 5, 39), (8, 9, 21), (9, 8, 21), (9, 3, 100), (9, 0, 6), (9, 6, 89)]"
tsp_brute_force,11.495314836502075,"[0, 9, 8, 7, 1, 6, 5, 2, 4, 3, 0]",242,10,66.60000000000001,74,"[(0, 5, 95), (0, 7, 68), (0, 1, 66), (0, 3, 11), (0, 4, 9), (0, 6, 38), (0, 9, 14), (0, 8, 61), (1, 0, 66), (1, 8, 25), (1, 9, 36), (1, 3, 74), (1, 5, 77), (1, 7, 47), (1, 6, 4), (2, 3, 56), (2, 8, 98), (2, 6, 70), (2, 4, 36), (2, 9, 61), (2, 5, 26), (2, 7, 88), (3, 2, 46), (3, 5, 73), (3, 6, 90), (3, 0, 11), (3, 1, 74), (3, 4, 37), (3, 9, 29), (3, 7, 69), (4, 7, 67), (4, 0, 43), (4, 5, 23), (4, 6, 72), (4, 9, 80), (4, 3, 3), (4, 2, 36), (5, 0, 95), (5, 3, 73), (5, 8, 77), (5, 4, 23), (5, 6, 64), (5, 1, 77), (5, 7, 80), (5, 2, 26), (6, 3, 83), (6, 2, 70), (6, 0, 2), (6, 5, 17), (6, 4, 72), (6, 7, 73), (6, 9, 24), (6, 1, 4), (7, 0, 68), (7, 4, 67), (7, 8, 82), (7, 6, 73), (7, 5, 80), (7, 1, 47), (7, 3, 69), (7, 2, 88), (8, 2, 98), (8, 5, 77), (8, 1, 19), (8, 7, 82), (8, 0, 61), (8, 9, 2), (9, 1, 36), (9, 4, 86), (9, 0, 14), (9, 3, 47), (9, 2, 61), (9, 8, 2), (9, 6, 32)]"
tsp_brute_force,24.434449434280396,"[0, 8, 4, 9, 5, 7, 2, 3, 6, 1, 0]",251,10,81.0,90,"[(0, 1, 14), (0, 2, 27), (0, 3, 100), (0, 4, 22), (0, 5, 65), (0, 6, 97), (0, 7, 86), (0, 8, 42), (0, 9, 60), (1, 0, 18), (1, 2, 96), (1, 3, 85), (1, 4, 96), (1, 5, 60), (1, 6, 32), (1, 7, 28), (1, 8, 57), (1, 9, 53), (2, 0, 27), (2, 1, 44), (2, 3, 39), (2, 4, 81), (2, 5, 33), (2, 6, 78), (2, 7, 16), (2, 8, 80), (2, 9, 77), (3, 0, 100), (3, 1, 51), (3, 2, 39), (3, 4, 36), (3, 5, 99), (3, 6, 41), (3, 7, 31), (3, 8, 61), (3, 9, 56), (4, 0, 22), (4, 1, 96), (4, 2, 81), (4, 3, 42), (4, 5, 68), (4, 6, 51), (4, 7, 12), (4, 8, 46), (4, 9, 9), (5, 0, 65), (5, 1, 65), (5, 2, 33), (5, 3, 99), (5, 4, 68), (5, 6, 79), (5, 7, 8), (5, 8, 66), (5, 9, 15), (6, 0, 97), (6, 1, 51), (6, 2, 78), (6, 3, 87), (6, 4, 40), (6, 5, 79), (6, 7, 62), (6, 8, 65), (6, 9, 41), (7, 0, 86), (7, 1, 28), (7, 2, 16), (7, 3, 31), (7, 4, 12), (7, 5, 8), (7, 6, 64), (7, 8, 51), (7, 9, 95), (8, 0, 42), (8, 1, 57), (8, 2, 80), (8, 3, 61), (8, 4, 4), (8, 5, 66), (8, 6, 65), (8, 7, 57), (8, 9, 30), (9, 0, 60), (9, 1, 53), (9, 2, 71), (9, 3, 56), (9, 4, 9), (9, 5, 23), (9, 6, 26), (9, 7, 73), (9, 8, 30)]"
tsp_brute_force,3.3653581142425537,,inf,10,16.2,18,"[(0, 1, 67), (1, 5, 85), (1, 2, 21), (1, 7, 81), (1, 0, 67), (2, 1, 64), (2, 4, 64), (2, 8, 65), (2, 6, 57), (3, 5, 65), (4, 2, 9), (5, 3, 65), (5, 1, 85), (6, 2, 57), (7, 1, 81), (8, 2, 65), (8, 9, 12), (9, 8, 12)]"
tsp_brute_force,11.484374046325684,"[0, 8, 6, 4, 2, 1, 3, 5, 9, 7, 0]",252,10,66.60000000000001,74,"[(0, 3, 17), (0, 6, 68), (0, 4, 60), (0, 7, 23), (0, 1, 90), (0, 5, 15), (0, 8, 3), (1, 5, 40), (1, 4, 41), (1, 2, 3), (1, 0, 90), (1, 7, 37), (1, 3, 18), (1, 9, 88), (2, 7, 32), (2, 3, 23), (2, 5, 97), (2, 1, 3), (2, 9, 50), (2, 8, 99), (2, 4, 78), (3, 5, 5), (3, 9, 55), (3, 2, 77), (3, 8, 95), (3, 7, 66), (3, 0, 17), (3, 1, 18), (3, 4, 92), (4, 6, 63), (4, 1, 41), (4, 5, 65), (4, 8, 66), (4, 0, 60), (4, 9, 88), (4, 3, 92), (4, 2, 3), (5, 7, 100), (5, 1, 100), (5, 3, 11), (5, 8, 63), (5, 2, 97), (5, 4, 65), (5, 0, 15), (5, 9, 23), (6, 7, 100), (6, 4, 63), (6, 9, 96), (6, 0, 68), (6, 8, 55), (7, 6, 100), (7, 5, 100), (7, 8, 47), (7, 2, 32), (7, 3, 66), (7, 0, 23), (7, 9, 95), (7, 1, 37), (8, 7, 47), (8, 5, 63), (8, 9, 73), (8, 3, 95), (8, 4, 84), (8, 2, 99), (8, 6, 16), (8, 0, 2), (9, 6, 96), (9, 3, 55), (9, 8, 73), (9, 7, 95), (9, 2, 50), (9, 1, 88), (9, 4, 88), (9, 5, 69)]"
tsp_brute_force,24.49097228050232,"[0, 5, 2, 7, 4, 9, 3, 8, 1, 6, 0]",161,10,81.0,90,"[(0, 1, 57), (0, 2, 41), (0, 3, 1), (0, 4, 87), (0, 5, 22), (0, 6, 12), (0, 7, 24), (0, 8, 46), (0, 9, 25), (1, 0, 57), (1, 2, 27), (1, 3, 18), (1, 4, 17), (1, 5, 54), (1, 6, 32), (1, 7, 59), (1, 8, 42), (1, 9, 74), (2, 0, 41), (2, 1, 27), (2, 3, 38), (2, 4, 40), (2, 5, 62), (2, 6, 44), (2, 7, 6), (2, 8, 71), (2, 9, 73), (3, 0, 1), (3, 1, 18), (3, 2, 38), (3, 4, 62), (3, 5, 20), (3, 6, 59), (3, 7, 30), (3, 8, 40), (3, 9, 6), (4, 0, 87), (4, 1, 17), (4, 2, 40), (4, 3, 62), (4, 5, 89), (4, 6, 86), (4, 7, 16), (4, 8, 51), (4, 9, 22), (5, 0, 22), (5, 1, 54), (5, 2, 3), (5, 3, 20), (5, 4, 89), (5, 6, 46), (5, 7, 72), (5, 8, 87), (5, 9, 39), (6, 0, 12), (6, 1, 32), (6, 2, 44), (6, 3, 59), (6, 4, 65), (6, 5, 46), (6, 7, 72), (6, 8, 75), (6, 9, 78), (7, 0, 24), (7, 1, 59), (7, 2, 6), (7, 3, 30), (7, 4, 16), (7, 5, 72), (7, 6, 94), (7, 8, 76), (7, 9, 28), (8, 0, 46), (8, 1, 2), (8, 2, 71), (8, 3, 40), (8, 4, 51), (8, 5, 87), (8, 6, 23), (8, 7, 76), (8, 9, 70), (9, 0, 25), (9, 1, 74), (9, 2, 73), (9, 3, 6), (9, 4, 22), (9, 5, 39), (9, 6, 78), (9, 7, 46), (9, 8, 70)]"
tsp_brute_force,3.3683316707611084,,inf,10,16.2,18,"[(0, 2, 57), (0, 1, 33), (0, 5, 36), (1, 0, 33), (1, 8, 9), (1, 4, 89), (1, 9, 60), (2, 0, 57), (2, 7, 52), (3, 5, 53), (4, 1, 89), (5, 0, 36), (5, 6, 97), (5, 3, 53), (6, 5, 97), (7, 2, 52), (8, 1, 61), (9, 1, 60)]"
tsp_brute_force,9.926936388015747,"[0, 6, 8, 1, 4, 7, 5, 9, 3, 2, 0]",236,10,63.0,70,"[(0, 5, 94), (0, 2, 48), (0, 3, 34), (0, 1, 43), (0, 4, 23), (0, 6, 20), (0, 7, 42), (1, 7, 27), (1, 5, 27), (1, 6, 95), (1, 8, 4), (1, 0, 43), (1, 2, 88), (1, 3, 35), (1, 9, 63), (1, 4, 9), (2, 6, 96), (2, 5, 64), (2, 0, 48), (2, 3, 16), (2, 1, 88), (2, 8, 58), (3, 7, 27), (3, 2, 16), (3, 0, 34), (3, 8, 32), (3, 9, 59), (3, 1, 35), (3, 4, 94), (3, 6, 1), (4, 7, 8), (4, 9, 84), (4, 5, 33), (4, 3, 94), (4, 1, 69), (4, 0, 95), (4, 6, 99), (5, 2, 64), (5, 0, 48), (5, 1, 27), (5, 4, 33), (5, 7, 14), (5, 6, 65), (5, 9, 67), (6, 7, 99), (6, 2, 96), (6, 8, 25), (6, 9, 83), (6, 1, 95), (6, 5, 65), (6, 0, 49), (6, 3, 1), (6, 4, 99), (7, 6, 99), (7, 4, 8), (7, 3, 27), (7, 1, 27), (7, 5, 14), (7, 0, 42), (8, 6, 25), (8, 1, 2), (8, 3, 32), (8, 2, 58), (8, 9, 59), (9, 4, 49), (9, 6, 96), (9, 3, 27), (9, 1, 63), (9, 8, 59), (9, 5, 67)]"
tsp_brute_force,24.935389041900635,"[0, 1, 2, 5, 9, 3, 4, 7, 6, 8, 0]",168,10,81.0,90,"[(0, 1, 31), (0, 2, 33), (0, 3, 38), (0, 4, 44), (0, 5, 11), (0, 6, 53), (0, 7, 31), (0, 8, 17), (0, 9, 67), (1, 0, 68), (1, 2, 42), (1, 3, 35), (1, 4, 78), (1, 5, 99), (1, 6, 75), (1, 7, 65), (1, 8, 94), (1, 9, 54), (2, 0, 33), (2, 1, 40), (2, 3, 100), (2, 4, 81), (2, 5, 14), (2, 6, 29), (2, 7, 96), (2, 8, 63), (2, 9, 100), (3, 0, 90), (3, 1, 35), (3, 2, 100), (3, 4, 17), (3, 5, 24), (3, 6, 11), (3, 7, 71), (3, 8, 61), (3, 9, 2), (4, 0, 44), (4, 1, 78), (4, 2, 81), (4, 3, 17), (4, 5, 74), (4, 6, 17), (4, 7, 7), (4, 8, 79), (4, 9, 64), (5, 0, 11), (5, 1, 99), (5, 2, 13), (5, 3, 24), (5, 4, 74), (5, 6, 58), (5, 7, 16), (5, 8, 80), (5, 9, 1), (6, 0, 53), (6, 1, 75), (6, 2, 44), (6, 3, 11), (6, 4, 17), (6, 5, 58), (6, 7, 24), (6, 8, 13), (6, 9, 26), (7, 0, 31), (7, 1, 52), (7, 2, 96), (7, 3, 71), (7, 4, 7), (7, 5, 16), (7, 6, 24), (7, 8, 66), (7, 9, 27), (8, 0, 17), (8, 1, 94), (8, 2, 63), (8, 3, 29), (8, 4, 79), (8, 5, 80), (8, 6, 13), (8, 7, 66), (8, 9, 54), (9, 0, 67), (9, 1, 54), (9, 2, 100), (9, 3, 2), (9, 4, 64), (9, 5, 1), (9, 6, 26), (9, 7, 27), (9, 8, 54)]"
tsp_brute_force,3.3980932235717773,,inf,10,16.2,18,"[(0, 2, 6), (1, 3, 45), (1, 6, 8), (2, 9, 73), (2, 0, 15), (3, 8, 96), (3, 9, 15), (3, 1, 45), (4, 7, 31), (5, 8, 82), (6, 1, 8), (7, 9, 77), (7, 4, 31), (8, 5, 82), (8, 3, 96), (9, 3, 15), (9, 7, 77), (9, 2, 73)]"
tsp_brute_force,9.908584356307983,"[0, 7, 6, 9, 4, 2, 3, 5, 1, 8, 0]",152,10,63.0,70,"[(0, 6, 36), (0, 7, 37), (0, 2, 50), (0, 1, 20), (0, 3, 37), (0, 9, 38), (0, 5, 28), (0, 8, 16), (1, 8, 3), (1, 7, 91), (1, 2, 9), (1, 6, 97), (1, 5, 6), (1, 9, 53), (1, 0, 20), (1, 3, 25), (2, 3, 19), (2, 4, 16), (2, 1, 9), (2, 7, 89), (2, 0, 50), (2, 9, 87), (3, 2, 19), (3, 5, 9), (3, 4, 80), (3, 9, 99), (3, 8, 42), (3, 7, 28), (3, 0, 37), (3, 1, 25), (4, 2, 16), (4, 8, 77), (4, 3, 80), (4, 5, 61), (4, 7, 45), (4, 9, 80), (5, 9, 82), (5, 1, 6), (5, 3, 9), (5, 8, 32), (5, 6, 87), (5, 4, 61), (5, 0, 28), (6, 9, 9), (6, 1, 65), (6, 0, 62), (6, 5, 87), (6, 7, 11), (7, 1, 91), (7, 0, 37), (7, 9, 13), (7, 2, 89), (7, 3, 28), (7, 6, 11), (7, 4, 45), (8, 1, 3), (8, 4, 77), (8, 9, 83), (8, 5, 32), (8, 3, 42), (8, 0, 16), (9, 6, 63), (9, 5, 82), (9, 8, 23), (9, 7, 13), (9, 3, 99), (9, 1, 53), (9, 2, 90), (9, 0, 38), (9, 4, 26)]"
tsp_brute_force,24.36945390701294,"[0, 1, 3, 9, 2, 5, 6, 4, 8, 7, 0]",189,10,81.0,90,"[(0, 1, 19), (0, 2, 43), (0, 3, 25), (0, 4, 87), (0, 5, 30), (0, 6, 41), (0, 7, 15), (0, 8, 47), (0, 9, 43), (1, 0, 19), (1, 2, 86), (1, 3, 5), (1, 4, 47), (1, 5, 19), (1, 6, 59), (1, 7, 41), (1, 8, 57), (1, 9, 92), (2, 0, 43), (2, 1, 86), (2, 3, 97), (2, 4, 41), (2, 5, 19), (2, 6, 82), (2, 7, 20), (2, 8, 98), (2, 9, 18), (3, 0, 25), (3, 1, 5), (3, 2, 31), (3, 4, 31), (3, 5, 32), (3, 6, 82), (3, 7, 76), (3, 8, 51), (3, 9, 19), (4, 0, 87), (4, 1, 47), (4, 2, 41), (4, 3, 31), (4, 5, 54), (4, 6, 28), (4, 7, 49), (4, 8, 18), (4, 9, 83), (5, 0, 30), (5, 1, 19), (5, 2, 19), (5, 3, 32), (5, 4, 54), (5, 6, 21), (5, 7, 22), (5, 8, 43), (5, 9, 97), (6, 0, 41), (6, 1, 59), (6, 2, 6), (6, 3, 82), (6, 4, 28), (6, 5, 40), (6, 7, 88), (6, 8, 39), (6, 9, 15), (7, 0, 15), (7, 1, 41), (7, 2, 20), (7, 3, 76), (7, 4, 49), (7, 5, 22), (7, 6, 88), (7, 8, 27), (7, 9, 56), (8, 0, 47), (8, 1, 57), (8, 2, 37), (8, 3, 28), (8, 4, 33), (8, 5, 43), (8, 6, 39), (8, 7, 27), (8, 9, 82), (9, 0, 43), (9, 1, 92), (9, 2, 18), (9, 3, 19), (9, 4, 75), (9, 5, 92), (9, 6, 72), (9, 7, 56), (9, 8, 82)]"
tsp_brute_force,3.3336122035980225,,inf,10,16.2,18,"[(0, 7, 15), (1, 8, 19), (1, 2, 43), (2, 1, 43), (2, 4, 59), (3, 9, 63), (4, 2, 59), (5, 9, 58), (5, 8, 69), (6, 8, 39), (6, 7, 31), (7, 6, 31), (7, 0, 15), (8, 5, 50), (8, 6, 39), (8, 1, 19), (9, 3, 8), (9, 5, 58)]"
tsp_brute_force,9.255353450775146,"[0, 5, 6, 1, 9, 4, 8, 3, 2, 7, 0]",205,10,61.199999999999996,68,"[(0, 4, 75), (0, 6, 8), (0, 1, 14), (0, 5, 25), (0, 8, 34), (0, 7, 20), (1, 5, 73), (1, 2, 46), (1, 8, 27), (1, 0, 61), (1, 9, 1), (1, 6, 21), (1, 4, 69), (2, 1, 6), (2, 5, 65), (2, 3, 12), (2, 8, 85), (2, 4, 77), (2, 6, 79), (2, 7, 14), (2, 9, 81), (3, 7, 99), (3, 8, 94), (3, 2, 12), (3, 6, 67), (4, 8, 17), (4, 0, 75), (4, 2, 14), (4, 7, 39), (4, 5, 63), (4, 1, 36), (4, 9, 19), (5, 6, 52), (5, 1, 73), (5, 2, 65), (5, 0, 25), (5, 9, 34), (5, 4, 63), (5, 8, 68), (6, 5, 52), (6, 8, 42), (6, 0, 8), (6, 1, 21), (6, 7, 46), (6, 3, 67), (6, 2, 79), (7, 3, 45), (7, 8, 56), (7, 9, 36), (7, 4, 61), (7, 6, 46), (7, 2, 14), (7, 0, 20), (8, 4, 17), (8, 3, 20), (8, 1, 27), (8, 7, 56), (8, 6, 42), (8, 2, 85), (8, 5, 68), (8, 0, 34), (8, 9, 76), (9, 7, 36), (9, 1, 1), (9, 5, 34), (9, 4, 23), (9, 8, 76), (9, 2, 81)]"
tsp_brute_force,24.854538679122925,"[0, 2, 7, 9, 8, 6, 5, 4, 3, 1, 0]",140,10,81.0,90,"[(0, 1, 14), (0, 2, 13), (0, 3, 15), (0, 4, 53), (0, 5, 84), (0, 6, 29), (0, 7, 90), (0, 8, 57), (0, 9, 100), (1, 0, 14), (1, 2, 60), (1, 3, 5), (1, 4, 100), (1, 5, 68), (1, 6, 59), (1, 7, 36), (1, 8, 46), (1, 9, 34), (2, 0, 13), (2, 1, 66), (2, 3, 53), (2, 4, 34), (2, 5, 80), (2, 6, 33), (2, 7, 5), (2, 8, 95), (2, 9, 25), (3, 0, 15), (3, 1, 5), (3, 2, 53), (3, 4, 53), (3, 5, 39), (3, 6, 82), (3, 7, 26), (3, 8, 26), (3, 9, 26), (4, 0, 54), (4, 1, 100), (4, 2, 34), (4, 3, 53), (4, 5, 4), (4, 6, 31), (4, 7, 81), (4, 8, 72), (4, 9, 59), (5, 0, 84), (5, 1, 68), (5, 2, 80), (5, 3, 39), (5, 4, 4), (5, 6, 13), (5, 7, 56), (5, 8, 28), (5, 9, 91), (6, 0, 29), (6, 1, 59), (6, 2, 33), (6, 3, 82), (6, 4, 31), (6, 5, 13), (6, 7, 75), (6, 8, 28), (6, 9, 51), (7, 0, 90), (7, 1, 36), (7, 2, 54), (7, 3, 26), (7, 4, 81), (7, 5, 56), (7, 6, 75), (7, 8, 88), (7, 9, 3), (8, 0, 57), (8, 1, 46), (8, 2, 95), (8, 3, 98), (8, 4, 72), (8, 5, 28), (8, 6, 9), (8, 7, 88), (8, 9, 21), (9, 0, 100), (9, 1, 34), (9, 2, 25), (9, 3, 26), (9, 4, 59), (9, 5, 91), (9, 6, 14), (9, 7, 3), (9, 8, 21)]"
tsp_brute_force,3.482909679412842,,inf,10,16.2,18,"[(0, 4, 82), (0, 1, 49), (1, 0, 49), (2, 3, 8), (3, 6, 79), (3, 2, 8), (4, 9, 32), (4, 0, 82), (5, 7, 90), (5, 9, 15), (6, 9, 89), (6, 3, 79), (7, 5, 27), (8, 9, 80), (9, 5, 15), (9, 6, 89), (9, 8, 80), (9, 4, 32)]"
tsp_brute_force,10.235449314117432,"[0, 2, 7, 5, 9, 8, 6, 4, 1, 3, 0]",205,10,63.0,70,"[(0, 6, 54), (0, 4, 29), (0, 9, 43), (0, 1, 45), (0, 8, 40), (0, 2, 4), (0, 3, 29), (1, 5, 30), (1, 7, 26), (1, 2, 41), (1, 4, 30), (1, 0, 24), (1, 3, 25), (1, 6, 38), (2, 6, 38), (2, 9, 50), (2, 1, 41), (2, 3, 77), (2, 8, 87), (2, 4, 95), (2, 7, 37), (2, 0, 4), (3, 9, 72), (3, 5, 90), (3, 4, 53), (3, 2, 90), (3, 1, 100), (3, 0, 29), (4, 0, 29), (4, 7, 92), (4, 3, 53), (4, 6, 27), (4, 1, 30), (4, 2, 95), (4, 8, 21), (4, 5, 43), (5, 7, 15), (5, 1, 30), (5, 9, 11), (5, 3, 90), (5, 6, 66), (5, 8, 59), (5, 4, 43), (6, 0, 54), (6, 2, 38), (6, 7, 77), (6, 5, 55), (6, 9, 34), (6, 4, 17), (6, 8, 33), (6, 1, 38), (7, 5, 15), (7, 6, 77), (7, 4, 92), (7, 1, 74), (7, 9, 48), (7, 2, 37), (8, 5, 59), (8, 2, 87), (8, 9, 4), (8, 0, 40), (8, 4, 21), (8, 6, 33), (9, 3, 64), (9, 5, 11), (9, 0, 43), (9, 6, 34), (9, 2, 50), (9, 8, 4), (9, 7, 48)]"
tsp_brute_force,25.10353136062622,"[0, 9, 6, 3, 4, 1, 5, 2, 8, 7, 0]",216,10,81.0,90,"[(0, 1, 99), (0, 2, 99), (0, 3, 45), (0, 4, 93), (0, 5, 92), (0, 6, 55), (0, 7, 62), (0, 8, 96), (0, 9, 1), (1, 0, 25), (1, 2, 58), (1, 3, 76), (1, 4, 3), (1, 5, 24), (1, 6, 85), (1, 7, 84), (1, 8, 9), (1, 9, 62), (2, 0, 99), (2, 1, 67), (2, 3, 86), (2, 4, 69), (2, 5, 58), (2, 6, 91), (2, 7, 74), (2, 8, 51), (2, 9, 89), (3, 0, 45), (3, 1, 76), (3, 2, 77), (3, 4, 10), (3, 5, 24), (3, 6, 23), (3, 7, 30), (3, 8, 99), (3, 9, 25), (4, 0, 93), (4, 1, 23), (4, 2, 69), (4, 3, 10), (4, 5, 78), (4, 6, 74), (4, 7, 100), (4, 8, 30), (4, 9, 19), (5, 0, 92), (5, 1, 31), (5, 2, 61), (5, 3, 24), (5, 4, 47), (5, 6, 54), (5, 7, 62), (5, 8, 75), (5, 9, 73), (6, 0, 55), (6, 1, 85), (6, 2, 91), (6, 3, 23), (6, 4, 74), (6, 5, 54), (6, 7, 67), (6, 8, 54), (6, 9, 67), (7, 0, 6), (7, 1, 84), (7, 2, 74), (7, 3, 30), (7, 4, 100), (7, 5, 62), (7, 6, 90), (7, 8, 13), (7, 9, 60), (8, 0, 96), (8, 1, 9), (8, 2, 51), (8, 3, 82), (8, 4, 30), (8, 5, 75), (8, 6, 65), (8, 7, 13), (8, 9, 4), (9, 0, 1), (9, 1, 62), (9, 2, 89), (9, 3, 25), (9, 4, 19), (9, 5, 73), (9, 6, 4), (9, 7, 60), (9, 8, 4)]"
